Code,name,Location,Margin,total_sales,supplier_total_claim,retailer_total_claim,transaction,item
"T207","TL POULTRY FOODS SDN BHD-CONSIGNMENT","SGP","15","10232.82","8697.90","1534.92","1333","30"
"T207","TL POULTRY FOODS SDN BHD-CONSIGNMENT","SGS","15","26676.31","22674.86","4001.45","3802","35"
"T207","TL POULTRY FOODS SDN BHD-CONSIGNMENT","SM2","15","24347.64","20695.49","3652.15","3750","32"
"T207","TL POULTRY FOODS SDN BHD-CONSIGNMENT","SMJ","15","27354.24","23251.10","4103.14","3903","31"
"T207","TL POULTRY FOODS SDN BHD-CONSIGNMENT","SNW","15","16979.43","14432.52","2546.91","2716","40"
"T207","TL POULTRY FOODS SDN BHD-CONSIGNMENT","SPE","15","11980.67","10183.57","1797.10","1866","24"
"T207","TL POULTRY FOODS SDN BHD-CONSIGNMENT","TGM","15","34368.93","29213.59","5155.34","4838","41"
"T207","TL POULTRY FOODS SDN BHD-CONSIGNMENT","TI1","15","25204.44","21423.77","3780.67","3635","40"
"T207","TL POULTRY FOODS SDN BHD-CONSIGNMENT","TI2","15","28339.52","24088.59","4250.93","4076","42"
"T207","TL POULTRY FOODS SDN BHD-CONSIGNMENT","TJG","15","3685.53","3132.70","552.83","779","21"
"T207","TL POULTRY FOODS SDN BHD-CONSIGNMENT","TKK","15","15810.49","13438.92","2371.57","2813","39"
"T207","TL POULTRY FOODS SDN BHD-CONSIGNMENT","TML","15","44430.00","37765.50","6664.50","6462","37"
"T207","TL POULTRY FOODS SDN BHD-CONSIGNMENT","TPH","15","41525.68","35296.83","6228.85","5594","36"
"U020","US GARMENTS (M) SDN BHD","BER","15","13483.00","10413.05","3069.95","295","12"
"U020","US GARMENTS (M) SDN BHD","BGJ","25","14244.00","11072.00","3172.00","280","17"
"U020","US GARMENTS (M) SDN BHD","BT2","15","12206.00","9479.10","2726.90","280","16"
"U020","US GARMENTS (M) SDN BHD","GMS","25","7483.00","5664.95","1818.05","141","16"
"U020","US GARMENTS (M) SDN BHD","IBN","15","11276.00","8746.80","2529.20","209","17"
"U020","US GARMENTS (M) SDN BHD","KKD","25","1842.00","1517.40","324.60","82","10"
"U020","US GARMENTS (M) SDN BHD","KLP","15","10957.00","8671.25","2285.75","274","22"
"U020","US GARMENTS (M) SDN BHD","MR","18","11467.00","8933.82","2533.18","230","10"
"U020","US GARMENTS (M) SDN BHD","MTK","25","4282.00","3355.80","926.20","102","13"
"U020","US GARMENTS (M) SDN BHD","NSB","15","2894.00","2277.50","616.50","68","6"
"U020","US GARMENTS (M) SDN BHD","PDS","25","8610.00","6580.40","2029.60","164","15"
"U020","US GARMENTS (M) SDN BHD","PLU","25","2720.00","2154.50","565.50","79","7"
"U020","US GARMENTS (M) SDN BHD","RB","25","16669.50","12979.47","3690.02","341","22"
"U020","US GARMENTS (M) SDN BHD","SGB","25","11048.00","8652.20","2395.80","262","19"
"U020","US GARMENTS (M) SDN BHD","SGP","25","4443.00","3704.25","738.75","173","7"
"U020","US GARMENTS (M) SDN BHD","SGS","25","12255.00","9458.75","2796.25","250","15"
"U020","US GARMENTS (M) SDN BHD","SM2","25","5451.00","4230.85","1220.15","124","14"
"U020","US GARMENTS (M) SDN BHD","SMJ","25","4703.00","3630.45","1072.55","115","18"
"U020","US GARMENTS (M) SDN BHD","TGM","25","12194.00","9369.20","2824.80","241","19"
"U020","US GARMENTS (M) SDN BHD","TI1","25","8212.00","6413.30","1798.70","170","17"
"U020","US GARMENTS (M) SDN BHD","TJG","25","5543.00","4339.45","1203.55","113","13"
"U020","US GARMENTS (M) SDN BHD","TKK","25","2589.00","2003.65","585.35","56","10"
"U020","US GARMENTS (M) SDN BHD","TML","25","5276.45","4098.38","1178.07","112","16"
"U020","US GARMENTS (M) SDN BHD","TPH","25","8548.00","6587.15","1960.85","162","17"
"U027","U-KIDS TRADING SDN. BHD.","SMJ","16","3213.60","2586.77","626.83","85","12"
"U027","U-KIDS TRADING SDN. BHD.","TI2","16","3576.60","2964.64","611.96","106","14"
"U027","U-KIDS TRADING SDN. BHD.","TJG","16","4248.90","3567.90","681.00","130","7"
"U027","U-KIDS TRADING SDN. BHD.","TML","16","5409.30","4543.81","865.49","188","11"
"U041","UNIBEST TRADING","BER","25","1930.96","1448.22","482.74","37","6"
"U041","UNIBEST TRADING","BGJ","25","756.20","567.15","189.05","27","10"
"U041","UNIBEST TRADING","BT2","25","1007.30","755.47","251.82","32","5"
"U041","UNIBEST TRADING","GMS","25","1561.80","1171.35","390.45","46","8"
"U041","UNIBEST TRADING","IBN","25","849.97","637.48","212.49","28","6"
"U041","UNIBEST TRADING","KLP","25","2582.81","1937.11","645.70","65","8"
"U041","UNIBEST TRADING","MR","25","526.90","396.17","130.73","18","7"
"U041","UNIBEST TRADING","PDS","25","756.00","567.00","189.00","22","6"
"U041","UNIBEST TRADING","RB","25","2293.00","1719.75","573.25","61","13"
"U041","UNIBEST TRADING","SGB","25","2224.40","1668.30","556.10","49","7"
"U041","UNIBEST TRADING","SGS","25","2081.19","1560.89","520.30","70","14"
"U041","UNIBEST TRADING","SM2","25","69.60","52.20","17.40","4","2"
"U041","UNIBEST TRADING","TGM","25","1456.40","1092.30","364.10","48","11"
"U041","UNIBEST TRADING","TI1","25","189.49","142.12","47.37","4","3"
"U041","UNIBEST TRADING","TI2","25","707.29","530.47","176.82","24","11"
"U041","UNIBEST TRADING","TML","25","1672.40","1254.30","418.10","37","8"
"U041","UNIBEST TRADING","TPH","25","1137.60","853.20","284.40","29","8"
"V035","VANCL MARKETING (M) SDN BHD","BER","22","9270.23","7230.78","2039.45","111","8"
"V035","VANCL MARKETING (M) SDN BHD","BGJ","22","2435.49","1899.68","535.81","34","10"
"V035","VANCL MARKETING (M) SDN BHD","BT2","22","7632.63","5953.45","1679.18","96","9"
"V035","VANCL MARKETING (M) SDN BHD","GMS","22","1911.55","1491.01","420.54","21","5"
"V035","VANCL MARKETING (M) SDN BHD","GRK","22","3109.57","2425.46","684.11","38","3"
"V035","VANCL MARKETING (M) SDN BHD","IBN","22","555.92","433.62","122.30","8","2"
"V035","VANCL MARKETING (M) SDN BHD","JRT","22","7516.13","5862.58","1653.55","101","9"
"V035","VANCL MARKETING (M) SDN BHD","KKD","22","2369.21","1847.98","521.23","32","4"
"V035","VANCL MARKETING (M) SDN BHD","KLM","22","349.95","272.96","76.99","5","3"
"V035","VANCL MARKETING (M) SDN BHD","KLP","22","9747.98","7603.42","2144.56","138","10"
"V035","VANCL MARKETING (M) SDN BHD","MR","22","2889.49","2253.80","635.69","40","7"
"V035","VANCL MARKETING (M) SDN BHD","MTK","22","1035.86","807.97","227.89","14","2"
"V035","VANCL MARKETING (M) SDN BHD","NSB","22","799.22","623.39","175.83","13","4"
"V035","VANCL MARKETING (M) SDN BHD","PDS","22","3228.17","2517.97","710.20","42","7"
"V035","VANCL MARKETING (M) SDN BHD","PLU","22","2179.31","1699.86","479.45","25","5"
"V035","VANCL MARKETING (M) SDN BHD","RB","22","4183.61","3263.22","920.39","55","6"
"V035","VANCL MARKETING (M) SDN BHD","SGB","22","1497.69","1168.20","329.49","17","5"
"V035","VANCL MARKETING (M) SDN BHD","SGM","22","2331.38","1818.48","512.90","28","4"
"V035","VANCL MARKETING (M) SDN BHD","SGP","22","3841.15","2996.10","845.05","49","5"
"V035","VANCL MARKETING (M) SDN BHD","SGS","22","15121.80","11795.00","3326.80","204","12"
"V035","VANCL MARKETING (M) SDN BHD","SM2","22","1155.83","901.55","254.28","15","5"
"V035","VANCL MARKETING (M) SDN BHD","SMJ","22","1053.85","822.00","231.85","13","5"
"V035","VANCL MARKETING (M) SDN BHD","SNW","22","1101.73","859.35","242.38","15","2"
"V035","VANCL MARKETING (M) SDN BHD","SPE","22","739.90","577.12","162.78","10","2"
"V035","VANCL MARKETING (M) SDN BHD","TGM","22","3476.84","2711.94","764.90","41","5"
"V035","VANCL MARKETING (M) SDN BHD","TI1","22","3309.28","2581.24","728.04","50","8"
"V035","VANCL MARKETING (M) SDN BHD","TI2","22","7510.24","5857.99","1652.25","100","11"
"V035","VANCL MARKETING (M) SDN BHD","TJG","22","989.77","772.02","217.75","14","2"
"V035","VANCL MARKETING (M) SDN BHD","TKK","22","641.91","500.69","141.22","7","2"
"V035","VANCL MARKETING (M) SDN BHD","TML","22","6166.08","4809.54","1356.54","72","9"
"V035","VANCL MARKETING (M) SDN BHD","TPH","22","2625.09","2047.57","577.52","32","6"
"W011","WORLD OF DANDEE SDN BHD","BER","30","5638.60","3947.02","1691.58","301","56"
"W011","WORLD OF DANDEE SDN BHD","BGJ","30","2640.85","1849.53","791.32","189","27"
"W011","WORLD OF DANDEE SDN BHD","BT2","30","4085.32","2859.72","1225.60","241","35"
"W011","WORLD OF DANDEE SDN BHD","GMS","30","2957.85","2070.49","887.35","169","20"
"W011","WORLD OF DANDEE SDN BHD","GRK","30","2328.86","1630.20","698.66","162","22"
"W011","WORLD OF DANDEE SDN BHD","IBN","30","2166.70","1516.69","650.01","157","30"
"W011","WORLD OF DANDEE SDN BHD","JRT","30","12623.35","8836.34","3787.00","579","60"
"W011","WORLD OF DANDEE SDN BHD","KKD","30","2807.10","1964.97","842.13","171","28"
"W011","WORLD OF DANDEE SDN BHD","KLM","30","889.80","622.86","266.94","61","23"
"W011","WORLD OF DANDEE SDN BHD","KLP","30","7169.35","5018.54","2150.81","405","47"
"W011","WORLD OF DANDEE SDN BHD","MR","30","3040.63","2128.44","912.19","245","28"
"W011","WORLD OF DANDEE SDN BHD","MTK","30","1629.35","1140.54","488.80","115","21"
"W011","WORLD OF DANDEE SDN BHD","NSB","30","2665.20","1865.64","799.56","154","29"
"W011","WORLD OF DANDEE SDN BHD","PDS","30","3212.10","2248.47","963.63","252","18"
"W011","WORLD OF DANDEE SDN BHD","PLU","30","3627.20","2539.04","1088.16","151","27"
"W011","WORLD OF DANDEE SDN BHD","RB","30","3415.30","2395.72","1019.58","202","32"
"W011","WORLD OF DANDEE SDN BHD","SGB","30","3196.95","2237.87","959.09","187","34"
"W011","WORLD OF DANDEE SDN BHD","SGM","30","2754.40","1928.08","826.32","149","30"
"W011","WORLD OF DANDEE SDN BHD","SGP","30","6701.65","4691.15","2010.49","326","40"
"W011","WORLD OF DANDEE SDN BHD","SGS","30","6256.60","4380.56","1876.04","389","29"
"W011","WORLD OF DANDEE SDN BHD","SM2","30","8395.40","5876.78","2518.62","362","62"
"W011","WORLD OF DANDEE SDN BHD","SMJ","30","1576.65","1104.59","472.06","106","26"
"W011","WORLD OF DANDEE SDN BHD","SNW","30","1534.30","1074.01","460.29","114","22"
"W011","WORLD OF DANDEE SDN BHD","SPE","30","3563.25","2494.28","1068.98","215","37"
"W011","WORLD OF DANDEE SDN BHD","TGM","25","4170.25","2919.78","1250.47","362","28"
"W011","WORLD OF DANDEE SDN BHD","TI1","30","2723.40","1906.38","817.02","127","35"
"W011","WORLD OF DANDEE SDN BHD","TI2","30","3603.25","2522.28","1080.98","243","29"
"W011","WORLD OF DANDEE SDN BHD","TJG","30","904.80","633.36","271.44","51","23"
"W011","WORLD OF DANDEE SDN BHD","TKK","30","1052.85","736.99","315.86","57","29"
"W011","WORLD OF DANDEE SDN BHD","TML","30","9163.30","6414.31","2748.99","423","49"
"W011","WORLD OF DANDEE SDN BHD","TPH","30","2382.65","1667.85","714.80","145","38"
"W030","WENG HAUR GARMENT TRADING COMPANY","BER","20","5988.70","4920.88","1067.82","122","19"
"W030","WENG HAUR GARMENT TRADING COMPANY","BGJ","20","14429.50","11765.14","2664.36","246","23"
"W030","WENG HAUR GARMENT TRADING COMPANY","BT2","20","10394.10","8545.67","1848.44","216","24"
"W030","WENG HAUR GARMENT TRADING COMPANY","GMS","20","15866.70","13015.14","2851.56","351","25"
"W030","WENG HAUR GARMENT TRADING COMPANY","PDS","15","4368.45","3556.36","812.08","87","22"
"W030","WENG HAUR GARMENT TRADING COMPANY","PLU","20","2112.95","1776.26","336.69","73","11"
"W030","WENG HAUR GARMENT TRADING COMPANY","RB","15","14942.25","12176.92","2765.33","261","22"
"W030","WENG HAUR GARMENT TRADING COMPANY","SGB","15","18327.10","14935.12","3391.97","335","30"
"W030","WENG HAUR GARMENT TRADING COMPANY","SGP","15","6694.80","5443.28","1251.52","152","15"
"W030","WENG HAUR GARMENT TRADING COMPANY","SGS","20","24672.24","20095.91","4576.33","463","31"
"W030","WENG HAUR GARMENT TRADING COMPANY","TGM","15","12851.20","10472.71","2378.48","205","25"
"W030","WENG HAUR GARMENT TRADING COMPANY","TI2","20","20131.60","16543.99","3587.61","390","35"
"W030","WENG HAUR GARMENT TRADING COMPANY","TML","20","10868.30","8903.63","1964.66","202","23"
"W030","WENG HAUR GARMENT TRADING COMPANY","TPH","15","8426.50","6906.06","1520.44","146","22"
"W111","WINTEX ENTERPRISE","KKD","18","1707.91","1302.19","405.72","79","8"
"W111","WINTEX ENTERPRISE","PLU","18","2031.72","1533.86","497.86","80","7"
"Y008","YANG LOONG MARKETING SDN BHD","BER","30","2962.05","2073.44","888.62","190","28"
"Y008","YANG LOONG MARKETING SDN BHD","BGJ","30","5390.40","3773.28","1617.12","299","29"
"Y008","YANG LOONG MARKETING SDN BHD","BT2","30","2727.89","1909.52","818.37","137","19"
"Y008","YANG LOONG MARKETING SDN BHD","GMS","30","6200.04","4340.03","1860.01","305","38"
"Y008","YANG LOONG MARKETING SDN BHD","GRK","30","8800.05","6159.53","2640.52","712","41"
"Y008","YANG LOONG MARKETING SDN BHD","IBN","30","2679.95","1877.85","802.10","143","25"
"Y008","YANG LOONG MARKETING SDN BHD","JRT","30","2239.75","1567.83","671.92","120","15"
"Y008","YANG LOONG MARKETING SDN BHD","KLP","30","2798.30","1958.81","839.49","201","33"
"Y008","YANG LOONG MARKETING SDN BHD","MR","30","5278.10","3694.67","1583.43","306","34"
"Y008","YANG LOONG MARKETING SDN BHD","MTK","30","2842.39","1989.67","852.72","138","24"
"Y008","YANG LOONG MARKETING SDN BHD","PDS","30","4272.90","2991.03","1281.87","222","39"
"Y008","YANG LOONG MARKETING SDN BHD","PLU","30","1773.85","1241.70","532.16","109","18"
"Y008","YANG LOONG MARKETING SDN BHD","RB","30","9842.04","6889.43","2952.61","540","30"
"Y008","YANG LOONG MARKETING SDN BHD","SGB","30","5619.30","3933.51","1685.79","342","38"
"Y008","YANG LOONG MARKETING SDN BHD","SGP","30","5071.90","3550.33","1521.57","251","22"
"Y008","YANG LOONG MARKETING SDN BHD","SGS","30","7287.65","5101.36","2186.30","429","33"
"Y008","YANG LOONG MARKETING SDN BHD","SM2","30","4440.79","3108.55","1332.24","286","28"
"Y008","YANG LOONG MARKETING SDN BHD","SMJ","30","1439.77","1007.84","431.93","82","36"
"Y008","YANG LOONG MARKETING SDN BHD","SPE","30","2379.95","1673.51","706.44","130","33"
"Y008","YANG LOONG MARKETING SDN BHD","TGM","30","6496.32","4547.42","1948.90","402","31"
"Y008","YANG LOONG MARKETING SDN BHD","TI1","30","2056.80","1439.76","617.04","137","19"
"Y008","YANG LOONG MARKETING SDN BHD","TI2","30","5373.20","3761.24","1611.96","300","43"
"Y008","YANG LOONG MARKETING SDN BHD","TJG","30","4701.68","3291.18","1410.50","247","35"
"Y008","YANG LOONG MARKETING SDN BHD","TKK","30","2213.05","1549.13","663.91","107","33"
"Y008","YANG LOONG MARKETING SDN BHD","TML","30","1422.55","995.79","426.76","109","29"
"Y008","YANG LOONG MARKETING SDN BHD","TPH","30","5433.75","3802.90","1630.85","327","28"
"Y011","YAU TAI HONG TRADING SDN. BHD.","PDS","30","65.95","46.16","19.78","1","1"
"Y011","YAU TAI HONG TRADING SDN. BHD.","SGB","30","65.95","46.16","19.78","1","1"
"Y038","YOUNG MASTER GARMENT CORP. SDN. BHD.","BER","22","5463.70","4267.89","1195.81","197","13"
"Y038","YOUNG MASTER GARMENT CORP. SDN. BHD.","BGJ","18","4919.20","3842.38","1076.82","182","21"
"Y038","YOUNG MASTER GARMENT CORP. SDN. BHD.","BT1","22","3115.60","2453.37","662.23","137","21"
"Y038","YOUNG MASTER GARMENT CORP. SDN. BHD.","BT2","22","2208.20","1722.40","485.80","73","10"
"Y038","YOUNG MASTER GARMENT CORP. SDN. BHD.","GMS","22","3520.55","2761.03","759.52","136","16"
"Y038","YOUNG MASTER GARMENT CORP. SDN. BHD.","GRK","22","4024.65","3140.63","884.02","154","22"
"Y038","YOUNG MASTER GARMENT CORP. SDN. BHD.","IBN","22","2852.20","2262.44","589.76","122","17"
"Y038","YOUNG MASTER GARMENT CORP. SDN. BHD.","JRT","18","6475.70","5060.65","1415.05","230","21"
"Y038","YOUNG MASTER GARMENT CORP. SDN. BHD.","KKD","22","424.90","332.62","92.28","21","6"
"Y038","YOUNG MASTER GARMENT CORP. SDN. BHD.","KLM","22","863.10","677.42","185.68","44","8"
"Y038","YOUNG MASTER GARMENT CORP. SDN. BHD.","KLP","22","3557.80","2783.48","774.32","139","16"
"Y038","YOUNG MASTER GARMENT CORP. SDN. BHD.","MR","22","2354.30","1841.15","513.15","86","13"
"Y038","YOUNG MASTER GARMENT CORP. SDN. BHD.","MTK","22","3335.30","2602.73","732.57","131","17"
"Y038","YOUNG MASTER GARMENT CORP. SDN. BHD.","NSB","22","2911.70","2275.33","636.37","114","12"
"Y038","YOUNG MASTER GARMENT CORP. SDN. BHD.","PDS","22","9406.60","7678.63","1727.97","439","11"
"Y038","YOUNG MASTER GARMENT CORP. SDN. BHD.","RB","22","2281.00","1791.78","489.22","101","9"
"Y038","YOUNG MASTER GARMENT CORP. SDN. BHD.","SGB","22","12929.55","10100.77","2828.78","453","33"
"Y038","YOUNG MASTER GARMENT CORP. SDN. BHD.","SGM","22","4452.10","3475.64","976.46","180","9"
"Y038","YOUNG MASTER GARMENT CORP. SDN. BHD.","SGP","22","3310.50","2582.19","728.31","114","9"
"Y038","YOUNG MASTER GARMENT CORP. SDN. BHD.","SGS","22","11266.40","8776.90","2489.50","397","36"
"Y038","YOUNG MASTER GARMENT CORP. SDN. BHD.","SM2","22","6881.60","5508.49","1373.11","304","19"
"Y038","YOUNG MASTER GARMENT CORP. SDN. BHD.","SMJ","22","3965.40","3123.81","841.59","165","23"
"Y038","YOUNG MASTER GARMENT CORP. SDN. BHD.","SNW","22","197.48","154.43","43.05","12","5"
"Y038","YOUNG MASTER GARMENT CORP. SDN. BHD.","SPE","18","2201.26","1725.57","475.69","94","25"
"Y038","YOUNG MASTER GARMENT CORP. SDN. BHD.","TGM","22","7799.10","6047.47","1751.63","293","31"
"Y038","YOUNG MASTER GARMENT CORP. SDN. BHD.","TI1","18","9996.85","7824.00","2172.86","370","33"
"Y038","YOUNG MASTER GARMENT CORP. SDN. BHD.","TI2","22","9366.65","7292.32","2074.33","335","34"
"Y038","YOUNG MASTER GARMENT CORP. SDN. BHD.","TJG","22","2398.10","1886.60","511.50","100","19"
"Y038","YOUNG MASTER GARMENT CORP. SDN. BHD.","TKK","22","1020.00","797.00","223.00","42","15"
"Y038","YOUNG MASTER GARMENT CORP. SDN. BHD.","TML","22","8461.41","6601.09","1860.32","328","23"
"Y038","YOUNG MASTER GARMENT CORP. SDN. BHD.","TPH","22","565.48","441.07","124.41","19","4"
"Y086","YGGS WORLD SDN.BHD","BER","35","52.60","34.19","18.41","4","3"
"Y086","YGGS WORLD SDN.BHD","BGJ","35","1189.00","772.85","416.15","39","6"
"Y086","YGGS WORLD SDN.BHD","BT2","35","1482.10","963.36","518.73","51","7"
"Y086","YGGS WORLD SDN.BHD","GMS","35","353.65","229.87","123.78","13","3"
"Y086","YGGS WORLD SDN.BHD","GRK","35","294.25","191.26","102.99","14","5"
"Y086","YGGS WORLD SDN.BHD","IBN","35","1663.90","1081.54","582.36","58","8"
"Y086","YGGS WORLD SDN.BHD","KLP","35","259.65","168.77","90.88","12","4"
"Y086","YGGS WORLD SDN.BHD","MR","35","456.90","296.98","159.91","25","7"
"Y086","YGGS WORLD SDN.BHD","MTK","35","599.90","389.94","209.96","28","5"
"Y086","YGGS WORLD SDN.BHD","PDS","35","314.50","204.42","110.08","16","2"
"Y086","YGGS WORLD SDN.BHD","RB","35","1404.85","913.15","491.70","43","9"
"Y086","YGGS WORLD SDN.BHD","SGB","35","932.15","605.90","326.25","33","5"
"Y086","YGGS WORLD SDN.BHD","SGP","35","1429.62","929.25","500.37","59","8"
"Y086","YGGS WORLD SDN.BHD","SGS","35","1874.70","1218.56","656.14","64","6"
"Y086","YGGS WORLD SDN.BHD","TGM","35","871.90","566.73","305.16","32","7"
"Y086","YGGS WORLD SDN.BHD","TI1","35","1418.35","921.93","496.42","53","4"
"Y086","YGGS WORLD SDN.BHD","TI2","35","1682.65","1093.72","588.93","57","8"
"Y086","YGGS WORLD SDN.BHD","TJG","35","451.55","293.51","158.04","13","7"
"Y086","YGGS WORLD SDN.BHD","TML","35","1874.75","1218.59","656.16","79","6"
"Y086","YGGS WORLD SDN.BHD","TPH","35","853.20","554.58","298.62","40","5"
"Y107","YOUNG COSTUME JEWELLRY SDN BHD","BER","35","3211.95","2087.77","1124.18","444","13"
"Y107","YOUNG COSTUME JEWELLRY SDN BHD","SMJ","35","612.34","399.44","212.90","83","10"
"Y107","YOUNG COSTUME JEWELLRY SDN BHD","TGM","35","2601.45","1707.33","894.12","463","14"
"Y107","YOUNG COSTUME JEWELLRY SDN BHD","TML","35","652.00","423.80","228.20","100","8"
"Y107","YOUNG COSTUME JEWELLRY SDN BHD","TPH","35","1259.45","818.64","440.81","177","10"
"Y118","Y & T EXPORT & IMPORT SDN. BHD.","SMJ","15","1691.00","1437.35","253.65","68","1"
